"models","params","target","forecast_date"
"JHU_CSSE-DECOM",0.217338951724081,"2 wk ahead inc death","2021-05-17"
"LNQ-ens1",0,"2 wk ahead inc death","2021-05-17"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-05-17"
"CEID-Walk",0,"2 wk ahead inc death","2021-05-17"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-05-17"
"CU-select",0,"2 wk ahead inc death","2021-05-17"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-05-17"
"IEM_MED-CovidProject",0,"2 wk ahead inc death","2021-05-17"
"DDS-NBDS",0,"2 wk ahead inc death","2021-05-17"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-05-17"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-05-17"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-05-17"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-05-17"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-05-17"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-05-17"
"OliverWyman-Navigator",0,"2 wk ahead inc death","2021-05-17"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.59671376488207,"2 wk ahead cum death","2021-05-17"
"UMass-MechBayes",-0.00625810344568436,"2 wk ahead cum death","2021-05-17"
"LNQ-ens1",0.0993228189598055,"2 wk ahead cum death","2021-05-17"
"BPagano-RtDriven",0.178696848477836,"2 wk ahead cum death","2021-05-17"
"CEID-Walk",0.130644578660995,"2 wk ahead cum death","2021-05-17"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-05-17"
"DDS-NBDS",0,"2 wk ahead cum death","2021-05-17"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-05-17"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-05-17"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-05-17"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-05-17"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-05-17"
"OliverWyman-Navigator",0,"2 wk ahead cum death","2021-05-17"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-05-17"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-05-17"
"CU-select",0,"2 wk ahead cum death","2021-05-17"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-05-17"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-05-17"
"CU-select",0.205010259383711,"2 wk ahead inc case","2021-05-17"
"LNQ-ens1",0.588816298934604,"2 wk ahead inc case","2021-05-17"
"LANL-GrowthRate",0,"2 wk ahead inc case","2021-05-17"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-05-17"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-05-17"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-05-17"
"Karlen-pypm",0,"2 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-05-17"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-05-17"
"CEID-Walk",0,"2 wk ahead inc case","2021-05-17"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-05-17"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-05-17"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-05-17"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-05-17"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-05-17"
"UMass-MechBayes",0.181352786007522,"1 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.412323174111895,"1 wk ahead inc death","2021-05-17"
"RobertWalraven-ESG",0.270385036522227,"1 wk ahead inc death","2021-05-17"
"BPagano-RtDriven",0.0893343281095503,"1 wk ahead inc death","2021-05-17"
"LNQ-ens1",0,"1 wk ahead inc death","2021-05-17"
"CEID-Walk",0,"1 wk ahead inc death","2021-05-17"
"OliverWyman-Navigator",0,"1 wk ahead inc death","2021-05-17"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-05-17"
"IEM_MED-CovidProject",0,"1 wk ahead inc death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"1 wk ahead inc death","2021-05-17"
"JHU_CSSE-DECOM",0,"1 wk ahead inc death","2021-05-17"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-05-17"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-05-17"
"DDS-NBDS",0,"1 wk ahead inc death","2021-05-17"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-05-17"
"CU-select",0,"1 wk ahead inc death","2021-05-17"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-05-17"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-05-17"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-05-17"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-05-17"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-05-17"
"Karlen-pypm",0.301493530882738,"1 wk ahead cum death","2021-05-17"
"LNQ-ens1",0.206824086579322,"1 wk ahead cum death","2021-05-17"
"OliverWyman-Navigator",0.13901889490977,"1 wk ahead cum death","2021-05-17"
"CEID-Walk",0.352294804409808,"1 wk ahead cum death","2021-05-17"
"COVIDhub-baseline",0,"1 wk ahead cum death","2021-05-17"
"BPagano-RtDriven",0,"1 wk ahead cum death","2021-05-17"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-05-17"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-05-17"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-05-17"
"SteveMcConnell-CovidComplete",0,"1 wk ahead cum death","2021-05-17"
"DDS-NBDS",0,"1 wk ahead cum death","2021-05-17"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-05-17"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-05-17"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-05-17"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-05-17"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-05-17"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-05-17"
"CU-select",0,"1 wk ahead cum death","2021-05-17"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-05-17"
"LNQ-ens1",0.568675215784668,"1 wk ahead inc case","2021-05-17"
"CU-select",0.359923992318058,"1 wk ahead inc case","2021-05-17"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-05-17"
"Karlen-pypm",0,"1 wk ahead inc case","2021-05-17"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-05-17"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-05-17"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-05-17"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-05-17"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-05-17"
"UChicagoCHATTOPADHYAY-UnIT",0,"1 wk ahead inc case","2021-05-17"
"CEID-Walk",0,"1 wk ahead inc case","2021-05-17"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-05-17"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-05-17"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-05-17"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-05-17"
"RobertWalraven-ESG",0.253655809802578,"4 wk ahead inc death","2021-05-24"
"LNQ-ens1",0.0286822012121402,"4 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0.0467420580670537,"4 wk ahead inc death","2021-05-24"
"UMass-MechBayes",0.0185406546384788,"4 wk ahead inc death","2021-05-24"
"CEID-Walk",0.0561372487566787,"4 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.314848520380863,"4 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"4 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"4 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"4 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"4 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-05-24"
"Microsoft-DeepSTIA",0,"4 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"4 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"4 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"4 wk ahead inc death","2021-05-24"
"UMass-MechBayes",0.223769986323042,"4 wk ahead cum death","2021-05-24"
"Karlen-pypm",0.410244767038971,"4 wk ahead cum death","2021-05-24"
"LNQ-ens1",-0.0274190177219467,"4 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0.24081813488346,"4 wk ahead cum death","2021-05-24"
"CEID-Walk",0.110136208449442,"4 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0.0385139492158724,"4 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"4 wk ahead cum death","2021-05-24"
"Microsoft-DeepSTIA",0,"4 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"4 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"4 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"4 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"4 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"4 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"4 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"4 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"4 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"4 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"4 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0.0681569742356604,"4 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0.161055101863205,"4 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0.211962235272507,"4 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",0.123914253560915,"4 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"4 wk ahead inc case","2021-05-24"
"LNQ-ens1",0,"4 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"4 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"4 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"4 wk ahead inc case","2021-05-24"
"Microsoft-DeepSTIA",0,"4 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"4 wk ahead inc case","2021-05-24"
"Karlen-pypm",0,"4 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"4 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"4 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"4 wk ahead inc case","2021-05-24"
"UMass-MechBayes",0.230940412627143,"3 wk ahead inc death","2021-05-24"
"RobertWalraven-ESG",0.104644382804548,"3 wk ahead inc death","2021-05-24"
"LNQ-ens1",0.0171491514740617,"3 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.24667200560064,"3 wk ahead inc death","2021-05-24"
"JHU_CSSE-DECOM",0.306455023089516,"3 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0,"3 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"3 wk ahead inc death","2021-05-24"
"CEID-Walk",0,"3 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"3 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"3 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"3 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"3 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"3 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"3 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"3 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"3 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"3 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"3 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"3 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.382051743773607,"3 wk ahead cum death","2021-05-24"
"UMass-MechBayes",0.128221846979636,"3 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.067928319655493,"3 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0.165401294635702,"3 wk ahead cum death","2021-05-24"
"JHU_CSSE-DECOM",0.221840205821089,"3 wk ahead cum death","2021-05-24"
"CEID-Walk",0.0334216089048716,"3 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"3 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"3 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"3 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"3 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"3 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"3 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"3 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"3 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"3 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"3 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"3 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"3 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",-0.0466669818351301,"3 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0.118025806473279,"3 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",-0.077099309432442,"3 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0.333468719132694,"3 wk ahead inc case","2021-05-24"
"LNQ-ens1",0.410590293443885,"3 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"3 wk ahead inc case","2021-05-24"
"Karlen-pypm",0,"3 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"3 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"3 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"3 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"3 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"3 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"3 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"3 wk ahead inc case","2021-05-24"
"UMass-MechBayes",0.17057491499608,"2 wk ahead inc death","2021-05-24"
"RobertWalraven-ESG",0.387166759607669,"2 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.371297090802622,"2 wk ahead inc death","2021-05-24"
"LNQ-ens1",0,"2 wk ahead inc death","2021-05-24"
"JHU_CSSE-DECOM",0,"2 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0,"2 wk ahead inc death","2021-05-24"
"CEID-Walk",0,"2 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0,"2 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"2 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"2 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"2 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"2 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"2 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"2 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"2 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"2 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"2 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"2 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.684668373519218,"2 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.314765208276773,"2 wk ahead cum death","2021-05-24"
"UMass-MechBayes",0,"2 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0,"2 wk ahead cum death","2021-05-24"
"CEID-Walk",0,"2 wk ahead cum death","2021-05-24"
"JHU_CSSE-DECOM",0,"2 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0,"2 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"2 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"2 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"2 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"2 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"2 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"2 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"2 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"2 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"2 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"2 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"2 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.918077904267694,"2 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",-0.0646831845841715,"2 wk ahead inc case","2021-05-24"
"CovidAnalytics-DELPHI",0,"2 wk ahead inc case","2021-05-24"
"Karlen-pypm",0,"2 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0,"2 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"2 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"2 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0,"2 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"2 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"2 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"2 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"2 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"2 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"2 wk ahead inc case","2021-05-24"
"UMass-MechBayes",0.173004060360097,"1 wk ahead inc death","2021-05-24"
"Karlen-pypm",0.260754014778687,"1 wk ahead inc death","2021-05-24"
"RobertWalraven-ESG",0.189900947420518,"1 wk ahead inc death","2021-05-24"
"BPagano-RtDriven",0.0757575044585176,"1 wk ahead inc death","2021-05-24"
"CEID-Walk",0.196301319206832,"1 wk ahead inc death","2021-05-24"
"JHU_CSSE-DECOM",0.0778248023607925,"1 wk ahead inc death","2021-05-24"
"LNQ-ens1",0,"1 wk ahead inc death","2021-05-24"
"epiforecasts-ensemble1",0,"1 wk ahead inc death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"1 wk ahead inc death","2021-05-24"
"COVIDhub-baseline",0,"1 wk ahead inc death","2021-05-24"
"Covid19Sim-Simulator",0,"1 wk ahead inc death","2021-05-24"
"LANL-GrowthRate",0,"1 wk ahead inc death","2021-05-24"
"IEM_MED-CovidProject",0,"1 wk ahead inc death","2021-05-24"
"USC-SI_kJalpha",0,"1 wk ahead inc death","2021-05-24"
"UA-EpiCovDA",0,"1 wk ahead inc death","2021-05-24"
"DDS-NBDS",0,"1 wk ahead inc death","2021-05-24"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc death","2021-05-24"
"JHUAPL-Bucky",0,"1 wk ahead inc death","2021-05-24"
"JHU_IDD-CovidSP",0,"1 wk ahead inc death","2021-05-24"
"MIT_CritData-GBCF",0,"1 wk ahead inc death","2021-05-24"
"LNQ-ens1",0.179320188426026,"1 wk ahead cum death","2021-05-24"
"Karlen-pypm",0.17932018905618,"1 wk ahead cum death","2021-05-24"
"CEID-Walk",0.324960413123123,"1 wk ahead cum death","2021-05-24"
"COVIDhub-baseline",0.159726406436604,"1 wk ahead cum death","2021-05-24"
"BPagano-RtDriven",0.156389961254374,"1 wk ahead cum death","2021-05-24"
"epiforecasts-ensemble1",0,"1 wk ahead cum death","2021-05-24"
"UMass-MechBayes",0,"1 wk ahead cum death","2021-05-24"
"SteveMcConnell-CovidComplete",0,"1 wk ahead cum death","2021-05-24"
"LANL-GrowthRate",0,"1 wk ahead cum death","2021-05-24"
"USC-SI_kJalpha",0,"1 wk ahead cum death","2021-05-24"
"DDS-NBDS",0,"1 wk ahead cum death","2021-05-24"
"UA-EpiCovDA",0,"1 wk ahead cum death","2021-05-24"
"CovidAnalytics-DELPHI",0,"1 wk ahead cum death","2021-05-24"
"MIT_CritData-GBCF",0,"1 wk ahead cum death","2021-05-24"
"RobertWalraven-ESG",0,"1 wk ahead cum death","2021-05-24"
"JHUAPL-Bucky",0,"1 wk ahead cum death","2021-05-24"
"Covid19Sim-Simulator",0,"1 wk ahead cum death","2021-05-24"
"JHU_IDD-CovidSP",0,"1 wk ahead cum death","2021-05-24"
"LNQ-ens1",0.423993470885916,"1 wk ahead inc case","2021-05-24"
"Karlen-pypm",0.49399305120359,"1 wk ahead inc case","2021-05-24"
"LANL-GrowthRate",0,"1 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0,"1 wk ahead inc case","2021-05-24"
"JHUAPL-Bucky",0,"1 wk ahead inc case","2021-05-24"
"IEM_MED-CovidProject",0,"1 wk ahead inc case","2021-05-24"
"RobertWalraven-ESG",0,"1 wk ahead inc case","2021-05-24"
"UVA-Ensemble",0,"1 wk ahead inc case","2021-05-24"
"CovidAnalytics-DELPHI",0,"1 wk ahead inc case","2021-05-24"
"USC-SI_kJalpha",0,"1 wk ahead inc case","2021-05-24"
"BPagano-RtDriven",0,"1 wk ahead inc case","2021-05-24"
"COVIDhub-baseline",0,"1 wk ahead inc case","2021-05-24"
"CEID-Walk",0,"1 wk ahead inc case","2021-05-24"
"Covid19Sim-Simulator",0,"1 wk ahead inc case","2021-05-24"
"JHU_IDD-CovidSP",0,"1 wk ahead inc case","2021-05-24"
"JHU_CSSE-DECOM",0.351648099162877,"4 wk ahead inc death","2021-05-31"
"RobertWalraven-ESG",0.0894513902734075,"4 wk ahead inc death","2021-05-31"
"LNQ-ens1",0.00182552729719244,"4 wk ahead inc death","2021-05-31"
"UMass-MechBayes",0.0848347951856217,"4 wk ahead inc death","2021-05-31"
"LANL-GrowthRate",0.0865758979039684,"4 wk ahead inc death","2021-05-31"
"Karlen-pypm",0.196349321381791,"4 wk ahead inc death","2021-05-31"
"CU-select",0,"4 wk ahead inc death","2021-05-31"
"CEID-Walk",0,"4 wk ahead inc death","2021-05-31"
"DDS-NBDS",0,"4 wk ahead inc death","2021-05-31"
"CovidAnalytics-DELPHI",0,"4 wk ahead inc death","2021-05-31"
"BPagano-RtDriven",0,"4 wk ahead inc death","2021-05-31"
"USC-SI_kJalpha",0,"4 wk ahead inc death","2021-05-31"
"JHUAPL-Bucky",0,"4 wk ahead inc death","2021-05-31"
"SteveMcConnell-CovidComplete",0,"4 wk ahead inc death","2021-05-31"
